pretty_formula,material_id,band_gap
Li2TiNi2O5,mp-755348,1.5482000000000005
P3RhW2O15,mp-1194839,1.5049
NaMg30MnO32,mp-1038011,1.5134
DyCuS2,mp-555044,1.6783
CsLaCdTe3,mp-12491,1.7300999999999995
MgMnV4NiO12,mp-2231564,1.5634
V2P2O9,mp-559662,1.7284000000000002
Li6Ni3P6WO24,mp-757643,1.7706000000000002
LiHg2Au,mp-1097526,1.7888000000000006
H2,mp-1181265,1.5177999999999998
LiNd2HO3,mp-24150,1.8719
ZnCr2O4,mp-1041789,1.7480000000000002
MgV4FeCoO12,mp-2231237,1.5114
Pb5(SI3)2,mp-23066,1.8469
MgSb2PbO6,mp-2222815,1.9354999999999996
Sr7CaTi8O24,mp-1075922,1.7714
BaSrNdVO6,mp-1516350,1.6697000000000002
RbMg6BO8,mp-1033557,1.6866
NClO,mp-1103281,1.7027
Hg3AsS4Cl,mp-559355,1.5137999999999998
USiH2PbO7,mp-1202774,1.8234000000000004
ScNb3(PO4)6,mp-2713914,1.8216
Cs2ScAuBr6,mp-1112631,1.7173
BaTbInWO6,mp-1517949,1.6481
LiCo2OF3,mp-850824,1.6303999999999998
Li2Sn(PO3)6,mp-757479,1.8913
Li4Re6S11,mp-1181012,1.7327999999999997
Li2VFe(P2O7)2,mp-764299,1.8139
VBO3,mp-18946,1.8747
Ca(BiO2)2,mp-1042216,1.7897999999999996
Ho2CoPtO6,mp-1212356,1.7584
RbP15,mp-1209298,1.5046000000000004
Gd2CrSbO7,mp-1224730,1.9649
MgCr4Hg4(H2O9)2,mp-1234676,1.7061
Lu2MgS4,mp-1232138,1.5361999999999996
Li3Fe2(SiO4)2,mp-778622,1.9232
YMgMo(WO4)2,mp-2219044,1.8156
TaFeO4,mp-1173115,1.6022000000000003
Fe(PO3)3,mp-763780,1.6221
K2PtC4(BrN2)2,mp-568299,1.9429
Li6MnS4,mp-756490,1.5491
Ca2SnS4,mp-866832,1.7379000000000002
Na6Sn2O7,mp-773498,1.8237
CoH14N5O9,mp-733572,1.9023
NaLiLa2Ti4O12,mp-677430,1.9969
Ca4CN4,mp-5251,1.7906999999999995
LiP4WO12,mp-758408,1.6455000000000002
KMg30BO31,mp-1040287,1.981800000000001
Y2GaN3,mp-1245627,1.5698
Na3CaNbSi(PO6)2,mp-2715291,1.7441999999999998
Rb6U5V2O23,mp-554617,1.5258999999999998
MgSb2(O2F)2,mp-2223325,1.968
MgCoAs2O7,mp-1042722,1.9598
Al2ZnTe4,mp-7908,1.6250999999999998
LiVF5,mp-759035,1.9896
Ba8CaY2U4O24,mp-1182635,1.8908
ZnPS3,mp-3342,1.98
K5Nb(CN)8,mp-569711,1.7548
Fe2CoAs2(H5O7)2,mp-510532,1.5109
SrHg2(ClO)2,mp-554351,1.6593999999999998
Li2VSiO4,mp-753369,1.7175000000000002
Ba(VN2)2,mp-1029918,1.5780000000000003
Y3CuGeS7,mp-556781,1.7881
NaMnAsO4,mp-17876,1.7334999999999998
Hg2P4PdO8,mp-1213487,1.6023
CsPbBr3,mp-1120725,1.955
Li6V3Cr(PO4)6,mp-757469,1.9505000000000003
Na10Zn7Sn7H24(S13O6)2,mp-720670,1.9307
RbV2SeO7,mp-623590,1.7403000000000002
Cs2RbAlI6,mp-1112133,1.8835
KLaDyBiO6,mp-1522669,1.7130999999999994
LiV(OF)2,mp-760272,1.8214
Cs3TlO3,mp-756122,1.6198
Li2VF6,mp-753667,1.8047
Na14Ca4Si7Sn4S5O48,mp-2715536,1.5775
K2Sb4O11,mp-27140,1.8586
GaTeI7,mp-29541,1.8676
Cs2InGaCl6,mp-1113201,1.9897
Na8Mg3Si3Sn(SO8)3,mp-2714921,1.6402
ZnCu2SiS4,mp-1189702,1.6100000000000003
FePO4,mp-776288,1.6668000000000005
Li2VCO5,mp-1177806,1.6756000000000002
Li3V(BO3)2,mp-770345,1.9767
Li9Mn2Co5O16,mp-1176277,1.5156999999999998
CaMn2F10,mp-1412254,1.7105
CoB10H21(C6Cl)2,mp-1196618,1.7155
Ti3(BiO3)4,mp-1179025,1.5420000000000007
LaSm3(FeO3)4,mp-1222895,1.5064000000000002
MgGe(SO4)3,mp-2713790,1.5227
LaMoBrO4,mp-1194207,1.8558000000000003
Rb2NbCuS4,mp-672161,1.8253
Rb4U5O17,mp-558239,1.517
Sr2PrVO6,mp-1517869,1.6584
Na18Ta8Zn16Si9(S3O16)9,mp-2713831,1.5305
SiC,mp-582034,1.6890999999999998
Na5Li3(TiS4)2,mp-554395,1.9652
Ho2Au5F21,mp-541349,1.6192
Na5GdO4,mp-755870,1.7396000000000005
SrCaDyBiO6,mp-1520532,1.6487000000000005
H6PbCI3N,mp-995214,1.7627
K2H6PtC4N4O3,mp-720283,1.8723
Cs2TlBiBr6,mp-1112498,1.7359000000000002
PWO5,mp-1044162,1.6519
Li3AsH36(SeN3)4,mp-866667,1.8941
LiFe(PO3)4,mp-758801,1.8861
LiCo(PO3)5,mp-818640,1.8146
Li7Zr3Nb(TeO6)4,mp-695434,1.9009000000000005
Lu6UO12,mp-20402,1.9232
Ti3ZnSiS5O24,mp-2713008,1.6408
Zn2Hg2H2S2O11,mp-761169,1.9089
Zn3Fe3(AsO4)4,mp-1041706,1.6552
SrTiFe4Bi4O15,mp-1217795,1.8761
Sn5(W4O11)2,mp-557003,1.5501
SrLaI5,mp-772160,1.9459
SrLiCoF6,mp-554131,1.7699
Na5In3Si3Ge(SO8)3,mp-2713154,1.9629
Gd2HgO4,mp-756040,1.7532
Cs2U2O7,mp-548479,1.5078
NaHf2Sn2P5SO24,mp-2716220,1.9844
LiHoSe2,mp-15796,1.5729000000000002
La2Au5F21,mp-3817,1.8445
Fe2CoO4,mp-753222,1.5511
Cr3B7IO13,mp-558442,1.7271999999999998
Ba2SnWO6,mp-1518946,1.5556
Na2AgSbCl6,mp-1111538,1.5820999999999998
Pr2P3H5WO9,mp-1237531,1.5134
SrTa2O7,mp-722557,1.7640999999999998
Li2FeO2F,mp-776565,1.9849
LiVP2(HO4)2,mp-850751,1.7387
Li2ScCuCl6,mp-1111262,1.8566
Sr2CaTi3O9,mp-1218886,1.9848
NaSrCeBiO6,mp-1519314,1.7935
YMo3F15,mp-1041695,1.8009000000000002
CaLa2Co2Sb2(PbO6)2,mp-1234267,1.5866999999999996
InGaS3,mp-19885,1.6761
K2PtCl6,mp-23513,1.8566
Rb2TlAsCl6,mp-1114009,1.9544
Cs3InI6,mp-1112969,1.6049
MgV2Ag2(HgO4)2,mp-2232484,1.5692999999999997
BaH3IO6,mp-1227990,1.9605
Cs2TlCl5,mp-541696,1.809
CaVFe(P2O7)2,mp-1233631,1.8609
H2W2O7,mp-625502,1.631
Sb3As2S14(IF8)3,mp-554195,1.8039
Tl6SCl4,mp-28242,1.7993999999999994
Na10Ca3Ti5(PO4)12,mp-2713414,1.8293
Pr2MgMn2(GeO5)2,mp-2229749,1.6069
Hg2WO4,mp-29894,1.6656000000000002
TaFeO4,mp-1217946,1.8015
Li2S,mp-723352,1.9207
MgNb2(CoO4)2,mp-2219413,1.7564000000000002
La2Mn(SeO)2,mp-1196301,1.7513000000000003
ErAg(PSe3)2,mp-13384,1.7618
LaPb6BrO7,mp-560665,1.9305
LiMnVO4,mp-19107,1.9637
P2PtO7,mp-29282,1.5197
Mg2VWO6,mp-1047149,1.7249999999999996
KH2OsNCl4,mp-1211579,1.5572
NiH36C12S6(I2O3)2,mp-766473,1.871
Ti2Fe(PO5)2,mp-556401,1.9465
Nd6Cd(SiS7)2,mp-1220303,1.8684000000000005
Ho2MgSe4,mp-1232182,1.5904000000000005
Li2Ti2FeO6,mp-753064,1.5542000000000002
CoCO3,mp-1181984,1.5474
Ba2BiSbO6,mp-23091,1.7745999999999995
LiFe(GeO3)2,mp-22173,1.9506
MgFe4(OF)4,mp-2218469,1.7681
Na4Mg3TiP2(SO6)4,mp-2713136,1.7312999999999998
La5C2Br9,mp-29070,1.7523999999999995
BaV2H2Se2O11,mp-1195240,1.7073
RbFeO2,mp-558337,1.5564999999999998
Al2ZnS4,mp-1228438,1.7538999999999998
MgFe2P2O9,mp-1041009,1.8796000000000004
Li2O2,mp-558312,1.6379
Li5Mg11(WO4)12,mp-1177113,1.8046
Ca(CoO2)2,mp-17544,1.6139
V4O5F7,mp-761197,1.5538
Sc3NbSiS5O24,mp-2712901,1.6135000000000002
KUI3O11,mp-554888,1.9515
Fe2Te4BrClO10,mp-1213361,1.9778
LiLa2HO3,mp-24148,1.9578
V3OF11,mp-1101185,1.7703999999999998
Mg30NiSnO32,mp-1036900,1.5501000000000005
Na8Mg(NiO4)2,mp-2230685,1.7331
K2SnSe3,mp-9693,1.646
K4CO4,mp-546643,1.7898
Sr2UCdO6,mp-1188876,1.9643
Na3CuO2,mp-779502,1.605
V2Zn(PO5)2,mp-1043831,1.6636000000000002
Cs2CeCuCl6,mp-1113363,1.6740999999999997
YCo(WO4)2,mp-1042205,1.5853000000000002
Y(FeO2)2,mp-1045493,1.7691
Na2ZrS3,mp-1210267,1.9268
Si2H2O3,mp-1179527,1.6829
C3S7O,mp-1192192,1.9924
FeGeO3,mp-22334,1.9617
CoSeO3,mp-22616,1.852
Ag5CF4,mp-29536,1.9268
Mo2P2O9,mp-1040930,1.6082
Tm2MgCr2O8,mp-2218774,1.7433
NbP2S2Cl5,mp-679987,1.6909
LiEr2Tl2(WO4)4,mp-1235802,1.9454
Se3(NO6)2,mp-1201046,1.6671
BaSrBiSbO6,mp-1518348,1.7818999999999994
Ba3Nb2CoO9,mp-561599,1.6878000000000002
Gd2FeSbO7,mp-1224759,1.8178
Rb2O2,mp-7895,1.7600000000000002
Al5AgS8,mp-1228170,1.5406000000000004
SbBr(OF3)2,mp-572526,1.9974000000000005
Hf2Sb2Pb4O13,mp-1224490,1.7838000000000005
RbAu(SO4)2,mp-555741,1.7149
Mn2VHO5,mp-1199415,1.5417999999999998
LiVF4,mp-767699,1.8116
Y2AlN3,mp-1245982,1.8447
CaFeAsO5,mp-1325009,1.7460999999999998
NaBi3(IO2)2,mp-1220823,1.8933
Eu(BH4)2,mp-1195232,1.5599
VPH5O7,mp-766832,1.6235
CoH14SeN5O7,mp-1199552,1.9254
SrLiGaN2,mp-568385,1.8413
Hf2N2O,mp-780061,1.9270000000000005
Mg2TaMoO6,mp-1373336,1.8878000000000004
Rb2TaCuSe4,mp-11924,1.9549
CsSbPO4F3,mp-728910,1.6413
Mg3Fe4(WO4)6,mp-1042815,1.6917999999999995
MnPH4N(OF)3,mp-1197191,1.5509
LuVO3,mp-755583,1.5724999999999998
MgCrGaO4,mp-2223638,1.5387999999999995
Li4Mo3O8,mp-690551,1.5585000000000004
NaMgNiO2,mp-2210654,1.7625000000000002
Cs3LaO3,mp-768536,1.5936999999999997
Ca(GaSe2)2,mp-13873,1.9773
Dy2MgV2O8,mp-2218388,1.67
VH4C4O6F,mp-1207872,1.6558000000000002
Na6MgO4,mp-755084,1.9734
Li4Ti4V(Fe2O9)2,mp-767675,1.6191999999999998
Mg14CdFeO16,mp-1035518,1.8805000000000005
V2Bi4O11,mp-766025,1.9526000000000003
Si2H2O3,mp-627334,1.6959999999999995
KPS3,mp-8267,1.7149
IF7,mp-685049,1.6861
Rb2O,mp-755738,1.6455
AlIO,mp-1214837,1.6932
Mg4SiN4,mp-1247369,1.7988
Li2Cr2(SO4)3,mp-1178063,1.7921000000000005
NaZrCu3Se4,mp-1180089,1.8694
MgVFeP2(O4F)2,mp-2241265,1.7326
RbB6(HO)8,mp-1203229,1.837
Li3V2P2O8F3,mp-758819,1.9919
Li5Ti2Fe5O12,mp-756825,1.5239999999999996
Rb2MgFe4O7,mp-2228564,1.5331
CdBiS2Br,mp-561079,1.7294999999999998
Na4Sc2Ti2Si3(SO8)3,mp-2713720,1.5253
P4WO13,mp-752714,1.9875
Li7Mn2(CoO4)3,mp-1174505,1.5918
La2Si2PbSe8,mp-1223272,1.9379000000000004
LiNbNiO4,mp-752702,1.6159999999999997
BaHg2(ClO)2,mp-555736,1.6109999999999998
Ca(GaN)2,mp-1246270,1.5542999999999996
VCo2BO5,mp-1207853,1.5536000000000003
As3H12C4S5N,mp-759553,1.9453
LiVF5,mp-753289,1.5758
Na4Mg(FeO3)2,mp-2233734,1.639
Ba2MnO3,mp-504545,1.5072
K2W4O13,mp-757860,1.7604
SrLaTiFeO6,mp-1218147,1.7674000000000003
CaFeAs2O7,mp-1042824,1.9294
Sr4Ti3O10,mp-31213,1.7833
Li4Mn(SiO3)3,mp-780578,1.812
C3N4,mp-971683,1.9701000000000004
Nd(FeO2)3,mp-1220447,1.7674
LiCaAs,mp-961684,1.8768
Na5Mg2Ti2P5SO24,mp-2715134,1.9488
K3Hg3S2Br5O6,mp-561414,1.999
Cs2VF6,mp-27239,1.8264
K3HoMgV2O8,mp-2228647,1.7641000000000002
Al2ZnS4,mp-1247884,1.5436
MgSn(GeO3)2,mp-1043036,1.8365000000000005
MnO2,mp-25223,1.521
Pd(SCl3)2,mp-28174,1.7553
BaTe,mp-1000,1.593
Al4Co13Si2(SbO14)2,mp-1044552,1.8638000000000003
Na9Mg5Nb7Si9(SO8)9,mp-2714705,1.5627000000000002
Sb4Cl13F7,mp-1219579,1.5991
K2Ce(NO3)6,mp-561127,1.5245
Pr2NiPtO6,mp-1209764,1.8264000000000005
Mg2Nb4Si3(SO6)6,mp-2713513,1.6625
ErCuS2,mp-12454,1.6292999999999995
BaSrGdVO6,mp-1519521,1.5448
Ca2V3Ni2AgO12,mp-705890,1.79
KCrF3,mp-1180767,1.5720000000000005
Ho3Fe5O12,mp-781609,1.6689999999999996
Li3Al2VO6,mp-770362,1.911
LiMn(PO3)4,mp-540331,1.5583
LiVF3,mp-753024,1.9761
RbBiAs6H24C8(S6N)2,mp-556621,1.8746
CsSmGeSe4,mp-1192812,1.6665
Tl2CS3,mp-557251,1.7631
TeS3N2,mp-1192539,1.5236
Ti3Zn2O8,mp-37995,1.8044
NaTi2Sn2P5SO24,mp-2716215,1.9676
Cd(PO5)2,mp-1182043,1.943
La2MgZr2O8,mp-1223309,1.8306
CuN3,mp-27954,1.5383
Mo2P2O11,mp-1101589,1.9922
Li4Cr3FeO8,mp-754241,1.9622000000000008
NaMnFe(PO4)2,mp-1173592,1.5082
AlAg(WO4)2,mp-1047674,1.5337999999999994
SrNd2Ti4O12,mp-1218162,1.7245
MgFe3(PO4)3,mp-2230031,1.9866
P,mp-1198724,1.9259
SbAsPCl13,mp-569209,1.8936
Li3Fe4(BO3)4,mp-754325,1.5164
SrScCu3Se4,mp-1179075,1.6882
K2Mg4U3(H13O12)4,mp-1202138,1.7029
TiCo(PO4)2,mp-752800,1.8653
BaSrDyBiO6,mp-1516677,1.8030000000000004
U(BiO3)2,mp-548598,1.593
Li2AgF3,mp-752793,1.9648
KCo2As2HO8,mp-746371,1.8807
SrAlCu3Se4,mp-1179174,1.6573000000000002
LiVF5,mp-767589,1.9594
NdMgCu(WO4)2,mp-2218758,1.8024
KCaCeBiO6,mp-1518216,1.6069999999999998
Rb2ZnO2,mp-555977,1.7574999999999998
S(IN)2,mp-1179634,1.6295
Ba2LaBiO6,mp-1520455,1.9852
Li4Mn3P4(HO8)2,mp-779055,1.8572
Na8Y2Zr2Si5SO24,mp-2715531,1.698
MgFe2(HO2)2,mp-2217204,1.5702999999999996
SbH4NCl6,mp-849325,1.9394
Rb2CaNd2(WO4)4,mp-1234177,1.9198000000000004
RbSiBiS4,mp-560051,1.9806
Rb2Sn2Hg3S8,mp-561434,1.6569999999999998
La2MgS4,mp-1232281,1.7443
BaSrLaBiO6,mp-1522224,1.8136
U3(HO5)2,mp-626114,1.8678
UH4(BrO2)2,mp-1203105,1.6692
Mg30AlNiO32,mp-1038314,1.7857000000000005
InI2,mp-29312,1.7863000000000002
V2ZnO5,mp-1388425,1.8387
RbLiMg14O15,mp-1035690,1.5033999999999996
Li3FeO3,mp-770886,1.6343
UO3,mp-294,1.8855
K7LiSi8,mp-3949,1.6927
Na2VPCO7,mp-770717,1.7865
Ba2LaBiO6,mp-1078409,1.8278
RbTaPS6,mp-680498,1.7240000000000002
Ca(SbO2)2,mp-1044820,1.6395999999999995
S3N,mp-1209413,1.6651
Ca2CeO4,mp-755597,1.875
Sc5(GeN3)3,mp-1247007,1.8617
Li2MnPCO7,mp-1177960,1.8388
Na2LiVPO6,mp-760057,1.9371
CaFe(GeO3)2,mp-1043877,1.7226000000000004
Re3Se2Br5,mp-1173441,1.727
CsAgBr2,mp-571100,1.7972
Mn3V2O8,mp-1221916,1.8165
Ba(AgO)2,mp-1096838,1.7273
Li3TiFe3O8,mp-758622,1.8882
Ba3MgNb2ZnO9,mp-2232814,1.5280999999999998
Na3WN3,mp-16839,1.7694
V4O5F7,mp-849292,1.6077
CaCrF6,mp-557519,1.5339000000000005
Ta6Pb4O19,mp-863066,1.7422999999999995
SiC,mp-567551,1.970600000000001
V2(OF)3,mp-2215029,1.7625
Pm2MgS4,mp-1232264,1.9562000000000004
Nd3Y3(Fe5O12)2,mp-1220842,1.989
Li2CrFeO4,mp-756242,1.6771999999999996
MgTl4V4(TeO5)4,mp-2220594,1.5127000000000002
Na8Mg(FeO4)2,mp-2230529,1.9428
Rb3InO3,mp-761025,1.7373000000000005
Li4Co(OF)2,mp-850355,1.5844
Na12Nb4Zn2(SiO4)9,mp-2716563,1.996
InHO2,mp-632711,1.8668000000000005
Li4V3O8,mp-1314586,1.7335
Na7Mg2Nb2Si3(PO8)3,mp-2714801,1.7219
BaTi2Fe4O11,mp-1227638,1.6364
Ba2SmVO6,mp-1517444,1.6287000000000005
Ag2W2O7,mp-32537,1.9614000000000005
Co3C2(SeO5)2,mp-552260,1.9791
Rb2ZrS4,mp-558772,1.9236
MgV2(CO3)4,mp-2228787,1.6349000000000002
Y6UO12,mp-27698,1.9558
K3Er7S12,mp-1224251,1.8393
MgZn2(FeO2)4,mp-2232624,1.89
Na6Mg2Zr2Si3(SO8)3,mp-2716268,1.8866
Na6MgTi7Si6(SO8)6,mp-2714718,1.6961000000000002
BaPrTaCoO6,mp-1227898,1.6852999999999998
BiAuCl6,mp-567414,1.6272
Cs2CeCl6,mp-1101094,1.8236
K2MgFe4P6(O4F3)4,mp-1233950,1.7159999999999995
Ba2CoWO6,mp-1274542,1.8427
KSn2H36C12(Se2N)3,mp-708999,1.8887
TlH6(NO4)3,mp-696189,1.8483
Cs3Nb2S11,mp-669313,1.5397
H8RuN3Cl5O,mp-1212914,1.8003
KLaDyBiO6,mp-1522772,1.9268
Ca2Sb2O5,mp-1344288,1.5487000000000002
VP2O7,mp-26888,1.5248
MgTe4Pb6(BrO3)4,mp-1233562,1.9338
K4Na2H18Pd(IO10)2,mp-757218,1.6804
NiGe3O8,mp-543103,1.7038000000000002
LiAlSiH2O5,mp-555706,1.7217999999999998
CsAgSb4S7,mp-554408,1.6887
K3SiTe3,mp-7657,1.7179000000000002
CdC3NCl3,mp-1199754,1.9515
Ag3N5O6,mp-562667,1.9021
Mg14MnCdO16,mp-1036069,1.5675999999999997
CaSnS3,mp-1100335,1.8767
Na6Sc4Nb4Si7S5O48,mp-2713062,1.6408
KCePrGeO6,mp-1522582,1.9978
NbAgO3,mp-5537,1.7878999999999998
Sm3AuO6,mp-10560,1.7477
Sr2YVO6,mp-1517134,1.6134
Bi2O3,mp-1204405,1.9197000000000009
LiVPO5,mp-1293121,1.5127
GaCuBr4,mp-1212660,1.9902
NdI3,mp-864617,1.8067
SrCo2Te3(ClO4)2,mp-562378,1.8677
LuSeF,mp-1210620,1.9077
Li3La5Ti6Nb2O26,mp-774524,1.8564
MgCrF6,mp-1233757,1.6087
Ce4SnO10,mp-1226901,1.5555000000000003
Li2VO2F,mp-1290831,1.5731000000000002
Ca3AsBr3,mp-27294,1.6726
Cs3AuO2,mp-572441,1.7399
Na7La7Th2Ti18O54,mp-1173844,1.9245
K2RbTbMgV2O8,mp-2232136,1.5741
NaTaSi3Sn3(SO8)3,mp-2714015,1.5455
H2CS3,mp-28399,1.9797
Th(NF2)4,mp-725941,1.7889
Ca2Fe3Sb(PO4)6,mp-695492,1.8767
Ga2BiSe4,mp-571085,1.8901
Li6V2OF11,mp-1378948,1.8051
MgV2(OF3)2,mp-2217918,1.9687
Sb2TeSeF10,mp-557635,1.5148
Ti4SnO10,mp-766168,1.7655000000000003
TlCuPS3,mp-1190539,1.9735000000000005
Na3Ca3SnPS5O24,mp-2712723,1.8622
Fe3H4(S2O9)2,mp-696936,1.6592000000000002
NaFe3O5,mp-505170,1.5371
CaSiSnO5,mp-726359,1.5452000000000004
MgTiMnO4,mp-2227189,1.9813000000000005
LiCa2Nb3O10,mp-766983,1.6329999999999998
Li5Fe3(CoO5)2,mp-752962,1.6507999999999998
LiVF5,mp-760330,1.5804
YBCO7,mp-726274,1.7928000000000002
TeAs(IF2)3,mp-555034,1.6832999999999998
CrFe(PO4)2,mp-772167,1.8281
Na3InSi2GeSO12,mp-2714343,1.9225
TaNb(AgO3)2,mp-1217947,1.7114000000000005
TiPb9O11,mp-674350,1.7973
VOF,mp-753200,1.9991
HoFeO3,mp-19785,1.5675
K3Nb2Cu3Se8,mp-1202743,1.6021
RbFeO2,mp-754958,1.797
BaDy2CoO5,mp-19364,1.8435999999999997
Fe8H10O17,mp-1182698,1.7452
MgV2(OF3)2,mp-2217755,1.6087
Li7VN4,mp-582259,1.9388
Cs2Cr(NO3)5,mp-560716,1.9524
Gd(C2N3)3,mp-672360,1.8058
USeO5,mp-27723,1.5298
Na2VSiCO7,mp-772154,1.6193
Li4Co3OF8,mp-759351,1.6506999999999998
CsLi(H2N)2,mp-642740,1.997
Ba5Mn3O12F,mp-1214575,1.8397
NaCr3O8,mp-19280,1.791
FeH12(NF2)3,mp-699478,1.6323
NdCu(WO4)2,mp-1179980,1.5619
LiSbO2,mp-755703,1.6694999999999998
Re(TeBr2)2,mp-662556,1.9379
LiVFeO4,mp-772649,1.9967
LiFe2(BO3)2,mp-764679,1.696
Mg(ScS2)2,mp-1232119,1.8148
MoH9S2(ClO)4,mp-1201166,1.7119
KSbS2,mp-11703,1.601
BaCaPrBiO6,mp-1522866,1.6967999999999996
Cs2LiCr(CN)6,mp-20988,1.7169
KLaYBiO6,mp-1519780,1.7059000000000002
LiVFe(P2O7)2,mp-759801,1.5942999999999998
Li4Nb2V3Fe3O16,mp-762676,1.5942000000000005
ZnSn2(PO5)2,mp-1043492,1.8704999999999996
Ta2WO8,mp-1046357,1.6635
AlW3O8,mp-1041957,1.9248
B2(CN2)3,mp-989466,1.9254999999999995
Na7MgNb3(SiO4)6,mp-2712873,1.9441
VZnSe2O7,mp-556959,1.971
Na2Mn3Cl8,mp-27126,1.9228
SrLiLa3MnO8,mp-753433,1.6632999999999996
BaLa4TiCr4O15,mp-1227678,1.9094000000000009
Ba16Nb5N19,mp-30001,1.6979000000000002
Rb4Mg(FeO2)4,mp-2228931,1.6254000000000002
Sr2Mg(MoO4)2,mp-2219849,1.5864999999999996
CoH18C2(NO)16,mp-1198099,1.8012
SrCuTeF,mp-1091416,1.5171
RbNaMg30O31,mp-1039826,1.9137
Fe2(TeO3)3,mp-540592,1.8629999999999995
Mg2MoWO6,mp-1047170,1.9489
Ca4Bi6O13,mp-757343,1.8462
Mg(SbO2)2,mp-1044887,1.7496
Cs2O2,mp-7896,1.6496
LaTaBi2O7,mp-1222976,1.9634
Na2SrV3O9,mp-557927,1.9857
Li2VBPO7,mp-771701,1.5137
Li2Ti3MnO8,mp-774582,1.7513000000000003
HfFeO3,mp-753790,1.8282000000000005
Li2VFeP2(HO5)2,mp-1177768,1.8858000000000008
Sr(VN2)2,mp-1246716,1.7094999999999998
Mg16Si8HO32,mp-1248719,1.9037
K2RuNCl5O,mp-560966,1.7638
KCuS,mp-28270,1.8615
Ba2SrTi3O9,mp-1228362,1.8073
CaLa2Fe2(TeO6)2,mp-1234351,1.8552
YV(TeO4)2,mp-1194912,1.5133
Li3Fe8(BO3)8,mp-1177681,1.6148999999999998
Sr2Mn2SeO4,mp-1201675,1.8317
Tl2TeI6,mp-31077,1.6843999999999997
KPSe6,mp-18625,1.8828
KMg14BO15,mp-1035758,1.5846999999999998
K2NaNb3O9,mp-1224011,1.9676
ErInO3,mp-772217,1.9560000000000004
LiFeCO4,mp-757567,1.6555000000000002
K2Mg(CoO2)2,mp-2222778,1.5473
LiFeP2O7,mp-26717,1.9186
MgCr2Fe3Ni(PO4)6,mp-1234418,1.8945
K3Nb2Cu3S8,mp-581419,1.8542
Li4CrFe3O8,mp-768701,1.8474000000000004
La2Nb2N2O5,mp-849661,1.5557
MgCo(GeO3)2,mp-1043149,1.7168
Ca2YFe4SbO12,mp-743862,1.6679999999999997
NaMnO4,mp-759794,1.6829
Ag2Bi2S3Cl2,mp-559071,1.6367999999999996
LiFeSiO4,mp-762643,1.6568999999999998
BeZn3O4,mp-1227367,1.5432
Li4VF8,mp-759896,1.8244
LiMg14FeO16,mp-1035445,1.79
CrNiAg2F7,mp-1213740,1.6573999999999998
VIn3S4,mp-1120732,1.5702000000000005
Rb2NaNb6(PO8)3,mp-677731,1.9757
Li9V3(WO4)7,mp-777624,1.5507
Na8Zn3Si3Ge(SO8)3,mp-2714955,1.6145999999999998
Mg30SiNiO32,mp-1036956,1.7834000000000003
Li2Fe4O3F8,mp-755479,1.9451
Li5Fe5(PO4)6,mp-771125,1.6421
KNb(CuS2)2,mp-1106233,1.7079000000000004
Na2FePCO7,mp-1176603,1.6225999999999998
Li2FePO5,mp-766462,1.8923
CeO2,mp-1018664,1.9046
NaNiIO6,mp-545399,1.7121000000000002
Na4Mg(GeSe3)2,mp-1103730,1.8221
Sr2MgV2(Si2O7)2,mp-1234020,1.8241999999999996
SrCaSmBiO6,mp-1523151,1.6307999999999994
Bi2(CN2)3,mp-1247346,1.5671000000000002
Sr8MgP4(IO4)4,mp-1234747,1.7441000000000004
VIO7,mp-1204378,1.6385999999999998
La4Zn3O9,mp-770296,1.7738000000000005
La3BeInS7,mp-1192038,1.6217000000000006
NaZr3NbSi3(SO8)3,mp-2713813,1.7739
Ga3Bi5Cl12,mp-569854,1.813
Rb4Ca(Se2O7)2,mp-1233791,1.7445
Na2LaNbSi(PO6)2,mp-2712710,1.7258
NdMgCu(WO4)2,mp-2218581,1.9222
SbCl5,mp-23176,1.8399
SiO2,mp-10064,1.7395999999999994
Zr2N2O,mp-775822,1.6751999999999998
Na14Mg5Si6Sn3(SO8)6,mp-2714317,1.6016999999999997
Ba4Tb2Cd3S10,mp-17513,1.9184
SbXeO2F7,mp-1219569,1.9962
Cs2UO4,mp-2991,1.8211
Ba2NaSr2(SbO4)3,mp-1228553,1.8583
Li5NCl2,mp-29151,1.9819
KPrGeSe4,mp-12012,1.6332
NaLaSnP2SO12,mp-2712708,1.7124
K3MgScV2O8,mp-2227375,1.5560999999999998
Li6CrSn3(PO4)6,mp-771364,1.9426
Li3Fe(PO4)2,mp-757649,1.7471
VAg(SO4)2,mp-1207873,1.6570999999999998
InTeCl,mp-504630,1.6633
AlP,mp-1550,1.6294000000000004
Gd3NbO7,mp-1100705,1.6602
Ba3MnSb2O9,mp-17341,1.5103
Li4V3Cr3(WO8)2,mp-756412,1.5726
WS2,mp-1023937,1.8091
Ba2HgS5,mp-1194545,1.6693000000000002
Pt(CN)2,mp-1247533,1.7825
SrCaPbO4,mp-1218368,1.8976
AsXe2F9,mp-637062,1.6500000000000004
Cs3Sb2Br9,mp-579560,1.9837
Na42Ca8Nb16Si33(SO48)3,mp-2714459,1.8574
Rb2MnV2(ClO3)2,mp-1219796,1.9437
H5IO6,mp-625274,1.8659
Li3Fe(CO3)3,mp-765096,1.8912
Ag2SeO3,mp-16913,1.7022
LaCoSbPbO6,mp-1223180,1.5277999999999992
